Date,Dividends
2018-10-11 10:00:00+03:00,0.18
2019-04-05 10:00:00+03:00,0.18
2019-10-18 10:00:00+03:00,0.19
2020-04-03 10:00:00+03:00,0.19
2020-10-19 10:00:00+03:00,0.19
2021-04-09 10:00:00+03:00,0.32
2021-10-18 10:00:00+03:00,0.19
2022-04-08 10:00:00+03:00,0.3
2022-10-17 10:00:00+03:00,0.3
2023-04-21 10:00:00+03:00,0.32
2023-10-20 10:00:00+03:00,0.32
2024-04-29 10:00:00+03:00,0.34
2024-10-18 10:00:00+03:00,0.34
2025-04-09 10:00:00+03:00,0.38
2025-10-20 10:00:00+03:00,0.37
2026-04-16 10:00:00+03:00,0.39
